Pathway	GO-term
ARABCAT-PWY	GO:0008270
ARABCAT-PWY	GO:0046872
ARABCAT-PWY	GO:0042802
ARABCAT-PWY	GO:0008742
ARABCAT-PWY	GO:0032991
ARABCAT-PWY	GO:0005829
ARABCAT-PWY	GO:0019323
ARABCAT-PWY	GO:0051289
ARABCAT-PWY	GO:0019324
ARABCAT-PWY	GO:0030145
ARABCAT-PWY	GO:0016861
ARABCAT-PWY	GO:0008733
ARABCAT-PWY	GO:0005996
ARG-GLU-PWY	GO:0005829
ARG-PRO-PWY	GO:0005829
ARG+POLYAMINE-SYN	GO:0000166
ARG+POLYAMINE-SYN	GO:0016874
ARG+POLYAMINE-SYN	GO:0005524
ARG+POLYAMINE-SYN	GO:0005515
ARG+POLYAMINE-SYN	GO:0004088
ARG+POLYAMINE-SYN	GO:0005737
ARG+POLYAMINE-SYN	GO:0005951
ARG+POLYAMINE-SYN	GO:0005829
ARG+POLYAMINE-SYN	GO:0006807
ARG+POLYAMINE-SYN	GO:0008652
ARG+POLYAMINE-SYN	GO:0044205
ARG+POLYAMINE-SYN	GO:0006207
ARG+POLYAMINE-SYN	GO:0006541
ARG+POLYAMINE-SYN	GO:0006526
ARG+POLYAMINE-SYN	GO:0006221
ARG+POLYAMINE-SYN	GO:0008080
ARG+POLYAMINE-SYN	GO:0103045
ARG+POLYAMINE-SYN	GO:0016746
ARG+POLYAMINE-SYN	GO:0016740
ARG+POLYAMINE-SYN	GO:0042802
ARG+POLYAMINE-SYN	GO:0004358
ARG+POLYAMINE-SYN	GO:0004042
ARG+POLYAMINE-SYN	GO:0016620
ARG+POLYAMINE-SYN	GO:0016491
ARG+POLYAMINE-SYN	GO:0051287
ARG+POLYAMINE-SYN	GO:0046983
ARG+POLYAMINE-SYN	GO:0003942
ARG+POLYAMINE-SYN	GO:0055114
ARG+POLYAMINE-SYN	GO:0008483
ARG+POLYAMINE-SYN	GO:0003824
ARG+POLYAMINE-SYN	GO:0047589
ARG+POLYAMINE-SYN	GO:0034386
ARG+POLYAMINE-SYN	GO:0003992
ARG+POLYAMINE-SYN	GO:0042803
ARG+POLYAMINE-SYN	GO:0030170
ARG+POLYAMINE-SYN	GO:0003867
ARG+POLYAMINE-SYN	GO:0009448
ARG+POLYAMINE-SYN	GO:0042450
ARG+POLYAMINE-SYN	GO:0009450
ARG+POLYAMINE-SYN	GO:0016743
ARG+POLYAMINE-SYN	GO:0046872
ARG+POLYAMINE-SYN	GO:0016597
ARG+POLYAMINE-SYN	GO:0004585
ARG+POLYAMINE-SYN	GO:0019240
ARG+POLYAMINE-SYN	GO:0008152
ARG+POLYAMINE-SYN	GO:0006591
ARG+POLYAMINE-SYN	GO:0006520
ARG+POLYAMINE-SYN	GO:0006974
ARG+POLYAMINE-SYN	GO:0016829
ARG+POLYAMINE-SYN	GO:0004056
ARG+POLYAMINE-SYN	GO:0016831
ARG+POLYAMINE-SYN	GO:0000287
ARG+POLYAMINE-SYN	GO:0004014
ARG+POLYAMINE-SYN	GO:0006596
ARG+POLYAMINE-SYN	GO:0006557
ARG+POLYAMINE-SYN	GO:0097264
ARG+POLYAMINE-SYN	GO:0008295
ARG+POLYAMINE-SYN	GO:0008923
ARG+POLYAMINE-SYN	GO:0006554
ARG+POLYAMINE-SYN	GO:0097216
ARG+POLYAMINE-SYN	GO:0004586
ARG+POLYAMINE-SYN	GO:0033387
ARG+POLYAMINE-SYN	GO:0008792
ARG+POLYAMINE-SYN	GO:0042597
ARG+POLYAMINE-SYN	GO:0030288
ARG+POLYAMINE-SYN	GO:0033388
ARG+POLYAMINE-SYN	GO:0009446
ARG+POLYAMINE-SYN	GO:0006527
ARG+POLYAMINE-SYN	GO:0004087
ARG+POLYAMINE-SYN	GO:0019856
ARG+POLYAMINE-SYN	GO:0019213
ARG+POLYAMINE-SYN	GO:0016787
ARG+POLYAMINE-SYN	GO:0050897
ARG+POLYAMINE-SYN	GO:0008270
ARG+POLYAMINE-SYN	GO:0008777
ARG+POLYAMINE-SYN	GO:0034618
ARG+POLYAMINE-SYN	GO:0016301
ARG+POLYAMINE-SYN	GO:0003991
ARG+POLYAMINE-SYN	GO:0016310
ARG+POLYAMINE-SYN	GO:0009016
ARG+POLYAMINE-SYN	GO:0006525
ARG+POLYAMINE-SYN	GO:0009085
ARG+POLYAMINE-SYN	GO:0009089
ARG+POLYAMINE-SYN	GO:0033359
ARG+POLYAMINE-SYN	GO:0043918
ARG+POLYAMINE-SYN	GO:0016768
ARG+POLYAMINE-SYN	GO:0010487
ARG+POLYAMINE-SYN	GO:0004766
ARG+POLYAMINE-SYN	GO:0016813
ARG+POLYAMINE-SYN	GO:0030145
ARG+POLYAMINE-SYN	GO:0008783
ARG+POLYAMINE-SYN	GO:0033389
ARGASEDEG-PWY	GO:0004587
ARGASEDEG-PWY	GO:0005759
ARGASEDEG-PWY	GO:0007601
ARGASEDEG-PWY	GO:0006591
ARGASEDEG-PWY	GO:0005739
ARGASEDEG-PWY	GO:0016787
ARGASEDEG-PWY	GO:0030145
ARGASEDEG-PWY	GO:0004053
ARGASEDEG-PWY	GO:0006809
ARGASEDEG-PWY	GO:0000050
ARGASEDEG-PWY	GO:0006527
ARGASEDEG-PWY	GO:0003824
ARGASEDEG-PWY	GO:0005737
ARGDEG-PWY	GO:0016491
ARGDEG-PWY	GO:0005737
ARGDEG-PWY	GO:0005829
ARGDEG-PWY	GO:0009447
ARGDEG-PWY	GO:0055114
ARGDEG-PWY	GO:0016620
ARGDEG-PWY	GO:0004030
ARGDEG-PWY	GO:0004777
ARGDEG-PWY	GO:0042803
ARGDEG-PWY	GO:0009013
ARGDEG-PWY	GO:0006807
ARGDEG-PWY	GO:0009450
ARGDEG-PWY	GO:0006527
ARGDEG-PWY	GO:0051287
ARGDEG-PWY	GO:0004029
ARGDEG-PWY	GO:0042802
ARGDEG-PWY	GO:0033737
ARGDEG-PWY	GO:0019145
ARGDEG-PWY	GO:0032991
ARGDEG-PWY	GO:0019477
ARGDEG-PWY	GO:0051289
ARGDEG-PWY	GO:0016740
ARGDEG-PWY	GO:0008483
ARGDEG-PWY	GO:0003824
ARGDEG-PWY	GO:0047589
ARGDEG-PWY	GO:0034386
ARGDEG-PWY	GO:0003992
ARGDEG-PWY	GO:0030170
ARGDEG-PWY	GO:0003867
ARGDEG-PWY	GO:0009448
ARGDEG-PWY	GO:0042450
ARGDEG-PWY	GO:0016787
ARGDEG-PWY	GO:0033969
ARGDEG-PWY	GO:0006598
ARGDEG-PWY	GO:0016831
ARGDEG-PWY	GO:0016829
ARGDEG-PWY	GO:0008792
ARGDEG-PWY	GO:0006520
ARGDEG-PWY	GO:0051454
ARGDEG-PWY	GO:0016874
ARGDEG-PWY	GO:0004356
ARGDEG-PWY	GO:0005524
ARGDEG-PWY	GO:0000166
ARGDEG-PWY	GO:0034024
ARGDEG-PWY	GO:0006542
ARGDEG-PWY	GO:0019161
ARGDEG-PWY	GO:0033094
ARGDEG-PWY	GO:0046872
ARGDEG-PWY	GO:0016813
ARGDEG-PWY	GO:0030145
ARGDEG-PWY	GO:0008783
ARGDEG-PWY	GO:0033389
ARGDEG-PWY	GO:0006596
ARGDEG-PWY	GO:0033388
ARGDEG-PWY	GO:0008295
ARGDEG-PWY	GO:0009446
ARGDEG-PWY	GO:0050661
ARGDEG-PWY	GO:0102810
ARGDEG-PWY	GO:0036243
ARGDEGRAD-PWY	GO:0005739
ARGDEGRAD-PWY	GO:0005829
ARGININE-SYN4-PWY	GO:0004349
ARGININE-SYN4-PWY	GO:0004350
ARGININE-SYN4-PWY	GO:0003942
ARGININE-SYN4-PWY	GO:0019866
ARGININE-SYN4-PWY	GO:0005739
ARGININE-SYN4-PWY	GO:0004352
ARGININE-SYN4-PWY	GO:0006538
ARGININE-SYN4-PWY	GO:0004587
ARGININE-SYN4-PWY	GO:0005759
ARGININE-SYN4-PWY	GO:0007601
ARGININE-SYN4-PWY	GO:0006591
ARGININE-SYN4-PWY	GO:0016491
ARGININE-SYN4-PWY	GO:0004353
ARGININE-SYN4-PWY	GO:0006520
ARGSPECAT-PWY	GO:0016829
ARGSPECAT-PWY	GO:0004014
ARGSPECAT-PWY	GO:0008295
ARGSPECAT-PWY	GO:0006597
ARGSYN-PWY	GO:0000166
ARGSYN-PWY	GO:0016874
ARGSYN-PWY	GO:0005524
ARGSYN-PWY	GO:0005515
ARGSYN-PWY	GO:0004088
ARGSYN-PWY	GO:0005737
ARGSYN-PWY	GO:0005951
ARGSYN-PWY	GO:0005829
ARGSYN-PWY	GO:0006807
ARGSYN-PWY	GO:0008652
ARGSYN-PWY	GO:0044205
ARGSYN-PWY	GO:0006207
ARGSYN-PWY	GO:0006541
ARGSYN-PWY	GO:0006526
ARGSYN-PWY	GO:0006221
ARGSYN-PWY	GO:0008080
ARGSYN-PWY	GO:0103045
ARGSYN-PWY	GO:0016746
ARGSYN-PWY	GO:0016740
ARGSYN-PWY	GO:0042802
ARGSYN-PWY	GO:0004358
ARGSYN-PWY	GO:0004042
ARGSYN-PWY	GO:0016620
ARGSYN-PWY	GO:0016491
ARGSYN-PWY	GO:0051287
ARGSYN-PWY	GO:0046983
ARGSYN-PWY	GO:0003942
ARGSYN-PWY	GO:0055114
ARGSYN-PWY	GO:0008483
ARGSYN-PWY	GO:0003824
ARGSYN-PWY	GO:0047589
ARGSYN-PWY	GO:0034386
ARGSYN-PWY	GO:0003992
ARGSYN-PWY	GO:0042803
ARGSYN-PWY	GO:0030170
ARGSYN-PWY	GO:0003867
ARGSYN-PWY	GO:0009448
ARGSYN-PWY	GO:0042450
ARGSYN-PWY	GO:0009450
ARGSYN-PWY	GO:0016743
ARGSYN-PWY	GO:0046872
ARGSYN-PWY	GO:0016597
ARGSYN-PWY	GO:0004585
ARGSYN-PWY	GO:0019240
ARGSYN-PWY	GO:0008152
ARGSYN-PWY	GO:0006591
ARGSYN-PWY	GO:0006520
ARGSYN-PWY	GO:0006974
ARGSYN-PWY	GO:0016829
ARGSYN-PWY	GO:0004056
ARGSYN-PWY	GO:0004087
ARGSYN-PWY	GO:0019856
ARGSYN-PWY	GO:0019213
ARGSYN-PWY	GO:0016787
ARGSYN-PWY	GO:0050897
ARGSYN-PWY	GO:0008270
ARGSYN-PWY	GO:0008777
ARGSYN-PWY	GO:0034618
ARGSYN-PWY	GO:0016301
ARGSYN-PWY	GO:0003991
ARGSYN-PWY	GO:0016310
ARGSYN-PWY	GO:0009016
ARGSYN-PWY	GO:0006525
ARGSYN-PWY	GO:0009085
ARGSYN-PWY	GO:0009089
ARGSYN-PWY	GO:0033359
ARGSYNBSUB-PWY	GO:0005829
ARGSYNBSUB-PWY	GO:0042802
ARGSYNBSUB-PWY	GO:0030170
ARGSYNBSUB-PWY	GO:0016740
ARGSYNBSUB-PWY	GO:0008483
ARGSYNBSUB-PWY	GO:0003992
ARGSYNBSUB-PWY	GO:0003824
ARGSYNBSUB-PWY	GO:0005759
ARGSYNBSUB-PWY	GO:0005739
ARGSYNBSUB-PWY	GO:0008652
ARGSYNBSUB-PWY	GO:0006592
ARGSYNBSUB-PWY	GO:0006526
ARGSYNBSUB-PWY	GO:0006525
ARGSYNBSUB-PWY	GO:0103045
ARGSYNBSUB-PWY	GO:0016746
ARGSYNBSUB-PWY	GO:0004358
ARGSYNBSUB-PWY	GO:0004042
ARGSYNBSUB-PWY	GO:0008152
ARO-PWY	GO:0000287
ARO-PWY	GO:0046872
ARO-PWY	GO:0016740
ARO-PWY	GO:0016301
ARO-PWY	GO:0005524
ARO-PWY	GO:0000166
ARO-PWY	GO:0004765
ARO-PWY	GO:0005737
ARO-PWY	GO:0005829
ARO-PWY	GO:0019632
ARO-PWY	GO:0016310
ARO-PWY	GO:0009073
ARO-PWY	GO:0008652
ARO-PWY	GO:0046677
ARO-PWY	GO:0009423
ARO-PWY	GO:0003824
ARO-PWY	GO:0042802
ARO-PWY	GO:0003849
ARO-PWY	GO:0009058
ARO-PWY	GO:0016829
ARO-PWY	GO:0042803
ARO-PWY	GO:0003855
ARO-PWY	GO:0046279
ARO-PWY	GO:0005515
ARO-PWY	GO:0050661
ARO-PWY	GO:0016491
ARO-PWY	GO:0004764
ARO-PWY	GO:0055114
ARO-PWY	GO:0033587
ARO-PWY	GO:0009507
ARO-PWY	GO:0009570
ARO-PWY	GO:0010181
ARO-PWY	GO:0004107
ARO-PWY	GO:0016765
ARO-PWY	GO:0003866
ARO-PWY	GO:0016838
ARO-PWY	GO:0070403
ARO-PWY	GO:0008270
ARO-PWY	GO:0003856
ASPARAGINE-BIOSYNTHESIS	GO:0042802
ASPARAGINE-BIOSYNTHESIS	GO:0016874
ASPARAGINE-BIOSYNTHESIS	GO:0000166
ASPARAGINE-BIOSYNTHESIS	GO:0016597
ASPARAGINE-BIOSYNTHESIS	GO:0042803
ASPARAGINE-BIOSYNTHESIS	GO:0005524
ASPARAGINE-BIOSYNTHESIS	GO:0004071
ASPARAGINE-BIOSYNTHESIS	GO:0004066
ASPARAGINE-BIOSYNTHESIS	GO:0005737
ASPARAGINE-BIOSYNTHESIS	GO:0005829
ASPARAGINE-BIOSYNTHESIS	GO:0008652
ASPARAGINE-BIOSYNTHESIS	GO:0006529
ASPARAGINE-BIOSYNTHESIS	GO:0009063
ASPARAGINE-BIOSYNTHESIS	GO:0070981
ASPARAGINE-BIOSYNTHESIS	GO:0006541
ASPARAGINE-DEG1-PWY	GO:0016787
ASPARAGINE-DEG1-PWY	GO:0003824
ASPARAGINE-DEG1-PWY	GO:0042802
ASPARAGINE-DEG1-PWY	GO:0004067
ASPARAGINE-DEG1-PWY	GO:0005829
ASPARAGINE-DEG1-PWY	GO:0005737
ASPARAGINE-DEG1-PWY	GO:0008152
ASPARAGINE-DEG1-PWY	GO:0006520
ASPARAGINE-DEG1-PWY	GO:0033345
ASPARAGINE-DEG1-PWY	GO:0008233
ASPARAGINE-DEG1-PWY	GO:0008798
ASPARAGINE-DEG1-PWY	GO:0030288
ASPARAGINE-DEG1-PWY	GO:0006508
ASPARAGINE-DEG1-PWY	GO:0016540
ASPARAGINE-DEG1-PWY	GO:0042597
ASPARAGINE-DEG1-PWY	GO:0032991
ASPARAGINE-DEG1-PWY	GO:0006530
ASPARAGINE-DEG1-PWY	GO:0006528
ASPARAGINE-DEG1-PWY-1	GO:0004067
ASPARAGINE-DEG1-PWY-1	GO:0006516
ASPARAGINE-DEG1-PWY-1	GO:0005829
ASPARAGINE-DEG1-PWY-1	GO:0016787
ASPARAGINE-DEG1-PWY-1	GO:0003948
ASPARAGINE-DEG1-PWY-1	GO:0005764
ASPARAGINE-DEG1-PWY-1	GO:0006517
ASPARAGINESYN-PWY	GO:0042802
ASPARAGINESYN-PWY	GO:0016874
ASPARAGINESYN-PWY	GO:0000166
ASPARAGINESYN-PWY	GO:0005524
ASPARAGINESYN-PWY	GO:0042803
ASPARAGINESYN-PWY	GO:0004071
ASPARAGINESYN-PWY	GO:0005737
ASPARAGINESYN-PWY	GO:0005829
ASPARAGINESYN-PWY	GO:0008652
ASPARAGINESYN-PWY	GO:0070981
ASPARAGINESYN-PWY	GO:0006974
ASPARAGINESYN-PWY	GO:0006529
ASPARAGINESYN-PWY	GO:0016597
ASPARAGINESYN-PWY	GO:0004066
ASPARAGINESYN-PWY	GO:0009063
ASPARAGINESYN-PWY	GO:0006541
ASPARTATESYN-PWY	GO:0005829
ASPARTATESYN-PWY	GO:0042802
ASPARTATESYN-PWY	GO:0016740
ASPARTATESYN-PWY	GO:0008483
ASPARTATESYN-PWY	GO:0003824
ASPARTATESYN-PWY	GO:0004838
ASPARTATESYN-PWY	GO:0030170
ASPARTATESYN-PWY	GO:0004069
ASPARTATESYN-PWY	GO:0042803
ASPARTATESYN-PWY	GO:0005737
ASPARTATESYN-PWY	GO:0009058
ASPARTATESYN-PWY	GO:0006520
ASPARTATESYN-PWY	GO:0009094
ASPARTATESYN-PWY	GO:0033585
ASPASN-PWY	GO:0016787
ASPASN-PWY	GO:0003824
ASPASN-PWY	GO:0042802
ASPASN-PWY	GO:0004067
ASPASN-PWY	GO:0005829
ASPASN-PWY	GO:0005737
ASPASN-PWY	GO:0008152
ASPASN-PWY	GO:0006520
ASPASN-PWY	GO:0033345
ASPASN-PWY	GO:0008233
ASPASN-PWY	GO:0008798
ASPASN-PWY	GO:0030288
ASPASN-PWY	GO:0006508
ASPASN-PWY	GO:0016540
ASPASN-PWY	GO:0016829
ASPASN-PWY	GO:0005515
ASPASN-PWY	GO:0008797
ASPASN-PWY	GO:0006099
ASPASN-PWY	GO:0006531
ASPASN-PWY	GO:0016740
ASPASN-PWY	GO:0008483
ASPASN-PWY	GO:0004838
ASPASN-PWY	GO:0030170
ASPASN-PWY	GO:0004069
ASPASN-PWY	GO:0042803
ASPASN-PWY	GO:0009058
ASPASN-PWY	GO:0009094
ASPASN-PWY	GO:0033585
ASPASN-PWY	GO:0042597
ASPASN-PWY	GO:0032991
ASPASN-PWY	GO:0006530
ASPASN-PWY	GO:0006528
ASPASN-PWY	GO:0016874
ASPASN-PWY	GO:0000166
ASPASN-PWY	GO:0005524
ASPASN-PWY	GO:0004071
ASPASN-PWY	GO:0008652
ASPASN-PWY	GO:0070981
ASPASN-PWY	GO:0006974
ASPASN-PWY	GO:0006529
ASPASN-PWY	GO:0016597
ASPASN-PWY	GO:0004066
ASPASN-PWY	GO:0009063
ASPASN-PWY	GO:0006541
ASPSYNII-PWY	GO:0005739
AST-PWY	GO:0016620
AST-PWY	GO:0005515
AST-PWY	GO:0016491
AST-PWY	GO:0043824
AST-PWY	GO:0004029
AST-PWY	GO:0005829
AST-PWY	GO:0019544
AST-PWY	GO:0006527
AST-PWY	GO:0055114
AST-PWY	GO:0006525
AST-PWY	GO:0019545
AST-PWY	GO:0016740
AST-PWY	GO:0016746
AST-PWY	GO:0008791
AST-PWY	GO:0016787
AST-PWY	GO:0042803
AST-PWY	GO:0009015
AST-PWY	GO:0016811
AST-PWY	GO:0016788
AST-PWY	GO:0008270
AST-PWY	GO:0046872
AST-PWY	GO:0009017
AST-PWY	GO:0042802
AST-PWY	GO:0008483
AST-PWY	GO:0003824
AST-PWY	GO:0030170
AST-PWY	GO:0043825
AST-PWY	GO:0003992
AST-PWY	GO:0006520
AST-PWY	GO:0042450
AST-PWY	GO:0006593
BETSYN-PWY	GO:0008802
BETSYN-PWY	GO:0016614
BETSYN-PWY	GO:0016491
BETSYN-PWY	GO:0050660
BETSYN-PWY	GO:0008812
BETSYN-PWY	GO:0005886
BETSYN-PWY	GO:0005829
BETSYN-PWY	GO:0016020
BETSYN-PWY	GO:0055114
BETSYN-PWY	GO:0019285
BETSYN-PWY	GO:0006970
BETSYN-PWY	GO:0016620
BETSYN-PWY	GO:0004029
BETSYN-PWY	GO:0046872
BETSYN-PWY	GO:0042802
BETSYN-PWY	GO:0032991
BETSYN-PWY	GO:0051289
BETSYN-PWY	GO:0010165
BGALACT-PWY	GO:0042802
BGALACT-PWY	GO:0046872
BGALACT-PWY	GO:0016798
BGALACT-PWY	GO:0016787
BGALACT-PWY	GO:0004553
BGALACT-PWY	GO:0003824
BGALACT-PWY	GO:0030246
BGALACT-PWY	GO:0031420
BGALACT-PWY	GO:0000287
BGALACT-PWY	GO:0004565
BGALACT-PWY	GO:0005829
BGALACT-PWY	GO:0009341
BGALACT-PWY	GO:0008152
BGALACT-PWY	GO:0005975
BGALACT-PWY	GO:0005990
BIOTIN-BIOSYNTHESIS-PWY	GO:0005506
BIOTIN-BIOSYNTHESIS-PWY	GO:0051536
BIOTIN-BIOSYNTHESIS-PWY	GO:0016740
BIOTIN-BIOSYNTHESIS-PWY	GO:0003824
BIOTIN-BIOSYNTHESIS-PWY	GO:0046872
BIOTIN-BIOSYNTHESIS-PWY	GO:0042803
BIOTIN-BIOSYNTHESIS-PWY	GO:0005515
BIOTIN-BIOSYNTHESIS-PWY	GO:0051537
BIOTIN-BIOSYNTHESIS-PWY	GO:0051539
BIOTIN-BIOSYNTHESIS-PWY	GO:0004076
BIOTIN-BIOSYNTHESIS-PWY	GO:0009102
BIOTIN-BIOSYNTHESIS-PWY	GO:0016787
BIOTIN-BIOSYNTHESIS-PWY	GO:0090499
BIOTIN-BIOSYNTHESIS-PWY	GO:0052689
BIOTIN-BIOSYNTHESIS-PWY	GO:0005737
BIOTIN-BIOSYNTHESIS-PWY	GO:0008659
BIOTIN-BIOSYNTHESIS-PWY	GO:0004317
BIOTIN-BIOSYNTHESIS-PWY	GO:0019171
BIOTIN-BIOSYNTHESIS-PWY	GO:0016836
BIOTIN-BIOSYNTHESIS-PWY	GO:0016829
BIOTIN-BIOSYNTHESIS-PWY	GO:0042802
BIOTIN-BIOSYNTHESIS-PWY	GO:0047451
BIOTIN-BIOSYNTHESIS-PWY	GO:0008693
BIOTIN-BIOSYNTHESIS-PWY	GO:0005829
BIOTIN-BIOSYNTHESIS-PWY	GO:0006629
BIOTIN-BIOSYNTHESIS-PWY	GO:0009245
BIOTIN-BIOSYNTHESIS-PWY	GO:0006633
BIOTIN-BIOSYNTHESIS-PWY	GO:0016616
BIOTIN-BIOSYNTHESIS-PWY	GO:0102131
BIOTIN-BIOSYNTHESIS-PWY	GO:0102132
BIOTIN-BIOSYNTHESIS-PWY	GO:0016491
BIOTIN-BIOSYNTHESIS-PWY	GO:0051287
BIOTIN-BIOSYNTHESIS-PWY	GO:0050661
BIOTIN-BIOSYNTHESIS-PWY	GO:0004316
BIOTIN-BIOSYNTHESIS-PWY	GO:0006631
BIOTIN-BIOSYNTHESIS-PWY	GO:0030497
BIOTIN-BIOSYNTHESIS-PWY	GO:0055114
BIOTIN-BIOSYNTHESIS-PWY	GO:0008610
BIOTIN-BIOSYNTHESIS-PWY	GO:0030170
BIOTIN-BIOSYNTHESIS-PWY	GO:0008710
BIOTIN-BIOSYNTHESIS-PWY	GO:0009058
BIOTIN-BIOSYNTHESIS-PWY	GO:0008483
BIOTIN-BIOSYNTHESIS-PWY	GO:0004015
BIOTIN-BIOSYNTHESIS-PWY	GO:0016746
BIOTIN-BIOSYNTHESIS-PWY	GO:0004315
BIOTIN-BIOSYNTHESIS-PWY	GO:1903966
BIOTIN-BIOSYNTHESIS-PWY	GO:0016747
BIOTIN-BIOSYNTHESIS-PWY	GO:0033817
BIOTIN-BIOSYNTHESIS-PWY	GO:0009409
BIOTIN-BIOSYNTHESIS-PWY	GO:0019367
BIOTIN-BIOSYNTHESIS-PWY	GO:0070404
BIOTIN-BIOSYNTHESIS-PWY	GO:0016631
BIOTIN-BIOSYNTHESIS-PWY	GO:0004318
BIOTIN-BIOSYNTHESIS-PWY	GO:1902494
BIOTIN-BIOSYNTHESIS-PWY	GO:0032991
BIOTIN-BIOSYNTHESIS-PWY	GO:0046677
BIOTIN-BIOSYNTHESIS-PWY	GO:0051289
BIOTIN-BIOSYNTHESIS-PWY	GO:0102130
BIOTIN-BIOSYNTHESIS-PWY	GO:0008168
BIOTIN-BIOSYNTHESIS-PWY	GO:0010340
BIOTIN-BIOSYNTHESIS-PWY	GO:0032259
BRANCHED-CHAIN-AA-SYN-PWY	GO:0005515
BRANCHED-CHAIN-AA-SYN-PWY	GO:0016616
BRANCHED-CHAIN-AA-SYN-PWY	GO:0016491
BRANCHED-CHAIN-AA-SYN-PWY	GO:0051287
BRANCHED-CHAIN-AA-SYN-PWY	GO:0003862
BRANCHED-CHAIN-AA-SYN-PWY	GO:0009027
BRANCHED-CHAIN-AA-SYN-PWY	GO:0000287
BRANCHED-CHAIN-AA-SYN-PWY	GO:0046553
BRANCHED-CHAIN-AA-SYN-PWY	GO:0005737
BRANCHED-CHAIN-AA-SYN-PWY	GO:0005829
BRANCHED-CHAIN-AA-SYN-PWY	GO:0055114
BRANCHED-CHAIN-AA-SYN-PWY	GO:0006108
BRANCHED-CHAIN-AA-SYN-PWY	GO:0016829
BRANCHED-CHAIN-AA-SYN-PWY	GO:0003861
BRANCHED-CHAIN-AA-SYN-PWY	GO:0009316
BRANCHED-CHAIN-AA-SYN-PWY	GO:0009082
BRANCHED-CHAIN-AA-SYN-PWY	GO:0008652
BRANCHED-CHAIN-AA-SYN-PWY	GO:0009098
BRANCHED-CHAIN-AA-SYN-PWY	GO:0051536
BRANCHED-CHAIN-AA-SYN-PWY	GO:0046872
BRANCHED-CHAIN-AA-SYN-PWY	GO:0051539
BRANCHED-CHAIN-AA-SYN-PWY	GO:0030145
BRANCHED-CHAIN-AA-SYN-PWY	GO:0034198
BRANCHED-CHAIN-AA-SYN-PWY	GO:0016740
BRANCHED-CHAIN-AA-SYN-PWY	GO:0003824
BRANCHED-CHAIN-AA-SYN-PWY	GO:0050660
BRANCHED-CHAIN-AA-SYN-PWY	GO:0030976
BRANCHED-CHAIN-AA-SYN-PWY	GO:0003984
BRANCHED-CHAIN-AA-SYN-PWY	GO:0005948
BRANCHED-CHAIN-AA-SYN-PWY	GO:0009097
BRANCHED-CHAIN-AA-SYN-PWY	GO:0009099
BRANCHED-CHAIN-AA-SYN-PWY	GO:0046912
BRANCHED-CHAIN-AA-SYN-PWY	GO:0003852
BRANCHED-CHAIN-AA-SYN-PWY	GO:0003985
BRANCHED-CHAIN-AA-SYN-PWY	GO:0019752
BRANCHED-CHAIN-AA-SYN-PWY	GO:0008483
BRANCHED-CHAIN-AA-SYN-PWY	GO:0052656
BRANCHED-CHAIN-AA-SYN-PWY	GO:0052655
BRANCHED-CHAIN-AA-SYN-PWY	GO:0052654
BRANCHED-CHAIN-AA-SYN-PWY	GO:0042802
BRANCHED-CHAIN-AA-SYN-PWY	GO:0004084
BRANCHED-CHAIN-AA-SYN-PWY	GO:0009081
BRANCHED-CHAIN-AA-SYN-PWY	GO:0006532
BRANCHED-CHAIN-AA-SYN-PWY	GO:0016597
BRANCHED-CHAIN-AA-SYN-PWY	GO:0030170
BRANCHED-CHAIN-AA-SYN-PWY	GO:0004794
BRANCHED-CHAIN-AA-SYN-PWY	GO:0006567
BRANCHED-CHAIN-AA-SYN-PWY	GO:0008152
BRANCHED-CHAIN-AA-SYN-PWY	GO:0006520
BRANCHED-CHAIN-AA-SYN-PWY	GO:0006566
BRANCHED-CHAIN-AA-SYN-PWY	GO:0016836
BRANCHED-CHAIN-AA-SYN-PWY	GO:0004160
BRANCHED-CHAIN-AA-SYN-PWY	GO:0080130
BRANCHED-CHAIN-AA-SYN-PWY	GO:0042803
BRANCHED-CHAIN-AA-SYN-PWY	GO:0004838
BRANCHED-CHAIN-AA-SYN-PWY	GO:0008793
BRANCHED-CHAIN-AA-SYN-PWY	GO:0050048
BRANCHED-CHAIN-AA-SYN-PWY	GO:0009094
BRANCHED-CHAIN-AA-SYN-PWY	GO:0009073
BRANCHED-CHAIN-AA-SYN-PWY	GO:0009058
BRANCHED-CHAIN-AA-SYN-PWY	GO:0006571
BRANCHED-CHAIN-AA-SYN-PWY	GO:0033585
BRANCHED-CHAIN-AA-SYN-PWY	GO:0019292
BRANCHED-CHAIN-AA-SYN-PWY	GO:0050661
BRANCHED-CHAIN-AA-SYN-PWY	GO:0008677
BRANCHED-CHAIN-AA-SYN-PWY	GO:0004455
BRANCHED-CHAIN-AA-SYN-PWY	GO:0032991
BRANCHED-CHAIN-AA-SYN-PWY	GO:0015940
BRANCHED-CHAIN-AA-SYN-PWY	GO:1990610
BRANCHED-CHAIN-AA-SYN-PWY	GO:0050790
BSUBPOLYAMSYN-PWY	GO:0016829
BSUBPOLYAMSYN-PWY	GO:0004014
BSUBPOLYAMSYN-PWY	GO:0008295
BSUBPOLYAMSYN-PWY	GO:0006597
BSUBPOLYAMSYN-PWY	GO:0016831
BSUBPOLYAMSYN-PWY	GO:0003824
BSUBPOLYAMSYN-PWY	GO:0000287
BSUBPOLYAMSYN-PWY	GO:0005829
